Date,Country,Country_Temp,Avg Temperature (C),Avg Humidity (%),Total Precipitation (mm)
2022-04-01,TUV,27.69,17.54121863799283,67.17885304659498,45.833333333333336
2022-07-01,TUV,27.55,24.85555555555555,59.45304659498208,36.53333333333333
2022-10-01,TUV,27.67,14.849820788530463,68.09139784946235,37.266666666666666
2023-01-01,TUV,27.82,8.930491551459292,72.18894009216591,76.33333333333333
2023-04-01,TUV,27.82,16.272043010752686,72.81505376344086,64.66666666666667
2023-07-01,TUV,27.77,24.968817204301075,59.33763440860215,29.133333333333336
2023-10-01,TUV,27.83,15.349820788530463,68.77419354838709,141.86666666666667
2024-01-01,TUV,27.85,9.42491657397108,71.02892102335929,65.7
2024-04-01,TUV,27.83,18.25663082437276,65.27419354838709,42.06666666666667
2024-07-01,TUV,27.8,25.138709677419353,61.07777777777778,38.1
2024-10-01,TUV,27.79,13.56415770609319,67.48853046594982,68.66666666666667
2019-01-01,TWN,15.68,8.475422427035332,70.20276497695852,77.66666666666667
2019-04-01,TWN,20.56,18.11935483870968,66.00573476702509,28.066666666666663
2019-07-01,TWN,25.18,23.525089605734767,62.93942652329749,29.36666666666667
2019-10-01,TWN,21.97,15.47347670250896,69.24408602150538,55.73333333333333
2020-01-01,TWN,15.75,8.450129773822766,69.75046347793845,85.46666666666665
2020-04-01,TWN,20.8,16.76845878136201,62.81146953405018,64.10000000000001
2020-07-01,TWN,25.33,24.58817204301075,64.13082437275986,5.3
2020-10-01,TWN,22.04,15.144802867383511,66.83405017921147,38.9
2021-01-01,TWN,15.57,8.248463901689709,69.61981566820276,97.86666666666667
2021-04-01,TWN,20.55,16.47347670250896,67.96917562724015,62.36666666666667
2021-07-01,TWN,25.3,24.50035842293907,60.517921146953405,22.9
2021-10-01,TWN,22.05,13.514336917562725,70.0146953405018,65.86666666666667
2022-01-01,TWN,15.34,6.649385560675884,69.68817204301075,73.13333333333334
2022-04-01,TWN,20.59,17.54121863799283,67.17885304659498,45.833333333333336
2022-07-01,TWN,25.42,24.85555555555555,59.45304659498208,36.53333333333333
2022-10-01,TWN,22.12,14.849820788530463,68.09139784946235,37.266666666666666
2023-01-01,TWN,15.58,8.930491551459292,72.18894009216591,76.33333333333333
2023-04-01,TWN,20.69,16.272043010752686,72.81505376344086,64.66666666666667
2023-07-01,TWN,25.42,24.968817204301075,59.33763440860215,29.133333333333336
2023-10-01,TWN,22.13,15.349820788530463,68.77419354838709,141.86666666666667
2024-01-01,TWN,15.94,9.42491657397108,71.02892102335929,65.7
2024-04-01,TWN,20.78,18.25663082437276,65.27419354838709,42.06666666666667
2024-07-01,TWN,25.59,25.138709677419353,61.07777777777778,38.1
2024-10-01,TWN,22.15,13.56415770609319,67.48853046594982,68.66666666666667
2019-01-01,VNM,20.71,8.475422427035332,70.20276497695852,77.66666666666667
2019-04-01,VNM,25.58,18.11935483870968,66.00573476702509,28.066666666666663
2019-07-01,VNM,27.46,23.525089605734767,62.93942652329749,29.36666666666667
2019-10-01,VNM,24.79,15.47347670250896,69.24408602150538,55.73333333333333
2020-01-01,VNM,20.73,8.450129773822766,69.75046347793845,85.46666666666665
2020-04-01,VNM,25.99,16.76845878136201,62.81146953405018,64.10000000000001
2020-07-01,VNM,27.6,24.58817204301075,64.13082437275986,5.3
2020-10-01,VNM,24.94,15.144802867383511,66.83405017921147,38.9
2021-01-01,VNM,20.68,8.248463901689709,69.61981566820276,97.86666666666667
2021-04-01,VNM,25.8,16.47347670250896,67.96917562724015,62.36666666666667
2021-07-01,VNM,27.69,24.50035842293907,60.517921146953405,22.9
2021-10-01,VNM,24.74,13.514336917562725,70.0146953405018,65.86666666666667
2022-01-01,VNM,20.46,6.649385560675884,69.68817204301075,73.13333333333334
2022-04-01,VNM,25.71,17.54121863799283,67.17885304659498,45.833333333333336
2022-07-01,VNM,27.5,24.85555555555555,59.45304659498208,36.53333333333333
2022-10-01,VNM,24.73,14.849820788530463,68.09139784946235,37.266666666666666
2023-01-01,VNM,20.46,8.930491551459292,72.18894009216591,76.33333333333333
2023-04-01,VNM,25.85,16.272043010752686,72.81505376344086,64.66666666666667
2023-07-01,VNM,27.63,24.968817204301075,59.33763440860215,29.133333333333336
2023-10-01,VNM,25.01,15.349820788530463,68.77419354838709,141.86666666666667
2024-01-01,VNM,20.97,9.42491657397108,71.02892102335929,65.7
2024-04-01,VNM,26.15,18.25663082437276,65.27419354838709,42.06666666666667
2024-07-01,VNM,27.77,25.138709677419353,61.07777777777778,38.1
2024-10-01,VNM,24.91,13.56415770609319,67.48853046594982,68.66666666666667
2019-01-01,VUT,26.54,8.475422427035332,70.20276497695852,77.66666666666667
2019-04-01,VUT,26.07,18.11935483870968,66.00573476702509,28.066666666666663
2019-07-01,VUT,24.36,23.525089605734767,62.93942652329749,29.36666666666667
2019-10-01,VUT,24.83,15.47347670250896,69.24408602150538,55.73333333333333
2020-01-01,VUT,26.62,8.450129773822766,69.75046347793845,85.46666666666665
2020-04-01,VUT,26.2,16.76845878136201,62.81146953405018,64.10000000000001
2020-07-01,VUT,24.35,24.58817204301075,64.13082437275986,5.3
2020-10-01,VUT,24.96,15.144802867383511,66.83405017921147,38.9
2021-01-01,VUT,26.67,8.248463901689709,69.61981566820276,97.86666666666667
2021-04-01,VUT,26.23,16.47347670250896,67.96917562724015,62.36666666666667
2021-07-01,VUT,24.54,24.50035842293907,60.517921146953405,22.9
2021-10-01,VUT,24.94,13.514336917562725,70.0146953405018,65.86666666666667
2022-01-01,VUT,26.58,6.649385560675884,69.68817204301075,73.13333333333334
2022-04-01,VUT,26.18,17.54121863799283,67.17885304659498,45.833333333333336
2022-07-01,VUT,24.42,24.85555555555555,59.45304659498208,36.53333333333333
2022-10-01,VUT,24.97,14.849820788530463,68.09139784946235,37.266666666666666
2023-01-01,VUT,26.65,8.930491551459292,72.18894009216591,76.33333333333333
2023-04-01,VUT,26.32,16.272043010752686,72.81505376344086,64.66666666666667
2023-07-01,VUT,24.54,24.968817204301075,59.33763440860215,29.133333333333336
2023-10-01,VUT,24.99,15.349820788530463,68.77419354838709,141.86666666666667
2024-01-01,VUT,26.73,9.42491657397108,71.02892102335929,65.7
2024-04-01,VUT,26.38,18.25663082437276,65.27419354838709,42.06666666666667
2024-07-01,VUT,24.5,25.138709677419353,61.07777777777778,38.1
2024-10-01,VUT,25.14,13.56415770609319,67.48853046594982,68.66666666666667
2019-01-01,WSM,26.31,8.475422427035332,70.20276497695852,77.66666666666667
2019-04-01,WSM,26.42,18.11935483870968,66.00573476702509,28.066666666666663
2019-07-01,WSM,25.59,23.525089605734767,62.93942652329749,29.36666666666667
2019-10-01,WSM,25.81,15.47347670250896,69.24408602150538,55.73333333333333
2020-01-01,WSM,26.36,8.450129773822766,69.75046347793845,85.46666666666665
2020-04-01,WSM,26.49,16.76845878136201,62.81146953405018,64.10000000000001
2020-07-01,WSM,25.54,24.58817204301075,64.13082437275986,5.3
2020-10-01,WSM,25.73,15.144802867383511,66.83405017921147,38.9
2021-01-01,WSM,26.31,8.248463901689709,69.61981566820276,97.86666666666667
2021-04-01,WSM,26.44,16.47347670250896,67.96917562724015,62.36666666666667
2021-07-01,WSM,25.57,24.50035842293907,60.517921146953405,22.9
2021-10-01,WSM,25.74,13.514336917562725,70.0146953405018,65.86666666666667
2022-01-01,WSM,26.3,6.649385560675884,69.68817204301075,73.13333333333334
2022-04-01,WSM,26.37,17.54121863799283,67.17885304659498,45.833333333333336
2022-07-01,WSM,25.59,24.85555555555555,59.45304659498208,36.53333333333333
2022-10-01,WSM,25.77,14.849820788530463,68.09139784946235,37.266666666666666
2023-01-01,WSM,26.31,8.930491551459292,72.18894009216591,76.33333333333333
2023-04-01,WSM,26.32,16.272043010752686,72.81505376344086,64.66666666666667
2023-07-01,WSM,25.6,24.968817204301075,59.33763440860215,29.133333333333336
2023-10-01,WSM,25.8,15.349820788530463,68.77419354838709,141.86666666666667
2024-01-01,WSM,26.41,9.42491657397108,71.02892102335929,65.7
2024-04-01,WSM,26.52,18.25663082437276,65.27419354838709,42.06666666666667
2024-07-01,WSM,25.71,25.138709677419353,61.07777777777778,38.1
2024-10-01,WSM,25.86,13.56415770609319,67.48853046594982,68.66666666666667
2019-01-01,AGO,23.4,8.475422427035332,70.20276497695852,77.66666666666667
2019-04-01,AGO,23.32,18.11935483870968,66.00573476702509,28.066666666666663
2019-07-01,AGO,21.43,23.525089605734767,62.93942652329749,29.36666666666667
2019-10-01,AGO,24.49,15.47347670250896,69.24408602150538,55.73333333333333
2020-01-01,AGO,23.49,8.450129773822766,69.75046347793845,85.46666666666665
2020-04-01,AGO,23.26,16.76845878136201,62.81146953405018,64.10000000000001
2020-07-01,AGO,21.6,24.58817204301075,64.13082437275986,5.3
2020-10-01,AGO,24.53,15.144802867383511,66.83405017921147,38.9
2021-01-01,AGO,23.52,8.248463901689709,69.61981566820276,97.86666666666667
2021-04-01,AGO,23.3,16.47347670250896,67.96917562724015,62.36666666666667
2021-07-01,AGO,21.39,24.50035842293907,60.517921146953405,22.9
2021-10-01,AGO,24.43,13.514336917562725,70.0146953405018,65.86666666666667
2022-01-01,AGO,23.46,6.649385560675884,69.68817204301075,73.13333333333334
2022-04-01,AGO,23.2,17.54121863799283,67.17885304659498,45.833333333333336
2022-07-01,AGO,21.62,24.85555555555555,59.45304659498208,36.53333333333333
2022-10-01,AGO,24.49,14.849820788530463,68.09139784946235,37.266666666666666
2023-01-01,AGO,23.47,8.930491551459292,72.18894009216591,76.33333333333333
2023-04-01,AGO,23.19,16.272043010752686,72.81505376344086,64.66666666666667
2023-07-01,AGO,21.57,24.968817204301075,59.33763440860215,29.133333333333336
2023-10-01,AGO,24.71,15.349820788530463,68.77419354838709,141.86666666666667
2024-01-01,AGO,23.75,9.42491657397108,71.02892102335929,65.7
2024-04-01,AGO,23.5,18.25663082437276,65.27419354838709,42.06666666666667
2024-07-01,AGO,21.78,25.138709677419353,61.07777777777778,38.1
2024-10-01,AGO,24.77,13.56415770609319,67.48853046594982,68.66666666666667
2019-01-01,BDI,20.72,8.475422427035332,70.20276497695852,77.66666666666667
2019-04-01,BDI,20.76,18.11935483870968,66.00573476702509,28.066666666666663
2019-07-01,BDI,21.16,23.525089605734767,62.93942652329749,29.36666666666667
2019-10-01,BDI,21.72,15.47347670250896,69.24408602150538,55.73333333333333
2020-01-01,BDI,21.04,8.450129773822766,69.75046347793845,85.46666666666665
2020-04-01,BDI,20.91,16.76845878136201,62.81146953405018,64.10000000000001
2020-07-01,BDI,21.3,24.58817204301075,64.13082437275986,5.3
2020-10-01,BDI,21.62,15.144802867383511,66.83405017921147,38.9
2021-01-01,BDI,20.85,8.248463901689709,69.61981566820276,97.86666666666667
2021-04-01,BDI,20.86,16.47347670250896,67.96917562724015,62.36666666666667
2021-07-01,BDI,21.21,24.50035842293907,60.517921146953405,22.9
2021-10-01,BDI,21.55,13.514336917562725,70.0146953405018,65.86666666666667
2022-01-01,BDI,20.79,6.649385560675884,69.68817204301075,73.13333333333334
2022-04-01,BDI,20.76,17.54121863799283,67.17885304659498,45.833333333333336
2022-07-01,BDI,21.21,24.85555555555555,59.45304659498208,36.53333333333333
2022-10-01,BDI,21.53,14.849820788530463,68.09139784946235,37.266666666666666
2023-01-01,BDI,20.77,8.930491551459292,72.18894009216591,76.33333333333333
2023-04-01,BDI,20.74,16.272043010752686,72.81505376344086,64.66666666666667
2023-07-01,BDI,21.17,24.968817204301075,59.33763440860215,29.133333333333336
2023-10-01,BDI,21.89,15.349820788530463,68.77419354838709,141.86666666666667
2024-01-01,BDI,21.12,9.42491657397108,71.02892102335929,65.7
2024-04-01,BDI,21.09,18.25663082437276,65.27419354838709,42.06666666666667
2024-07-01,BDI,21.52,25.138709677419353,61.07777777777778,38.1
2024-10-01,BDI,22.03,13.56415770609319,67.48853046594982,68.66666666666667
2019-01-01,BEN,27.88,8.475422427035332,70.20276497695852,77.66666666666667
2019-04-01,BEN,30.6,18.11935483870968,66.00573476702509,28.066666666666663
2019-07-01,BEN,26.77,23.525089605734767,62.93942652329749,29.36666666666667
2019-10-01,BEN,27.45,15.47347670250896,69.24408602150538,55.73333333333333
2020-01-01,BEN,28.34,8.450129773822766,69.75046347793845,85.46666666666665
2020-04-01,BEN,30.88,16.76845878136201,62.81146953405018,64.10000000000001
2020-07-01,BEN,26.98,24.58817204301075,64.13082437275986,5.3
2020-10-01,BEN,27.54,15.144802867383511,66.83405017921147,38.9
2021-01-01,BEN,28.04,8.248463901689709,69.61981566820276,97.86666666666667
2021-04-01,BEN,30.73,16.47347670250896,67.96917562724015,62.36666666666667
2021-07-01,BEN,26.86,24.50035842293907,60.517921146953405,22.9
2021-10-01,BEN,27.45,13.514336917562725,70.0146953405018,65.86666666666667
2022-01-01,BEN,28.19,6.649385560675884,69.68817204301075,73.13333333333334
2022-04-01,BEN,30.7,17.54121863799283,67.17885304659498,45.833333333333336
2022-07-01,BEN,26.81,24.85555555555555,59.45304659498208,36.53333333333333
2022-10-01,BEN,27.49,14.849820788530463,68.09139784946235,37.266666666666666
2023-01-01,BEN,28.18,8.930491551459292,72.18894009216591,76.33333333333333
2023-04-01,BEN,30.7,16.272043010752686,72.81505376344086,64.66666666666667
2023-07-01,BEN,26.98,24.968817204301075,59.33763440860215,29.133333333333336
2023-10-01,BEN,27.64,15.349820788530463,68.77419354838709,141.86666666666667
2024-01-01,BEN,28.44,9.42491657397108,71.02892102335929,65.7
2024-04-01,BEN,31.09,18.25663082437276,65.27419354838709,42.06666666666667
2024-07-01,BEN,27.08,25.138709677419353,61.07777777777778,38.1
2024-10-01,BEN,27.81,13.56415770609319,67.48853046594982,68.66666666666667
2019-01-01,BFA,26.83,8.475422427035332,70.20276497695852,77.66666666666667
2019-04-01,BFA,32.46,18.11935483870968,66.00573476702509,28.066666666666663
2019-07-01,BFA,28.67,23.525089605734767,62.93942652329749,29.36666666666667
2019-10-01,BFA,28.61,15.47347670250896,69.24408602150538,55.73333333333333
2020-01-01,BFA,27.43,8.450129773822766,69.75046347793845,85.46666666666665
2020-04-01,BFA,32.79,16.76845878136201,62.81146953405018,64.10000000000001
2020-07-01,BFA,28.8,24.58817204301075,64.13082437275986,5.3
2020-10-01,BFA,28.77,15.144802867383511,66.83405017921147,38.9
2021-01-01,BFA,26.97,8.248463901689709,69.61981566820276,97.86666666666667
2021-04-01,BFA,32.53,16.47347670250896,67.96917562724015,62.36666666666667
2021-07-01,BFA,28.66,24.50035842293907,60.517921146953405,22.9
2021-10-01,BFA,28.62,13.514336917562725,70.0146953405018,65.86666666666667
2022-01-01,BFA,26.92,6.649385560675884,69.68817204301075,73.13333333333334
2022-04-01,BFA,32.67,17.54121863799283,67.17885304659498,45.833333333333336
2022-07-01,BFA,28.58,24.85555555555555,59.45304659498208,36.53333333333333
2022-10-01,BFA,28.45,14.849820788530463,68.09139784946235,37.266666666666666
2023-01-01,BFA,26.99,8.930491551459292,72.18894009216591,76.33333333333333
2023-04-01,BFA,32.6,16.272043010752686,72.81505376344086,64.66666666666667
2023-07-01,BFA,28.78,24.968817204301075,59.33763440860215,29.133333333333336
2023-10-01,BFA,28.97,15.349820788530463,68.77419354838709,141.86666666666667
2024-01-01,BFA,27.28,9.42491657397108,71.02892102335929,65.7
2024-04-01,BFA,33.09,18.25663082437276,65.27419354838709,42.06666666666667
2024-07-01,BFA,28.92,25.138709677419353,61.07777777777778,38.1
2024-10-01,BFA,29.01,13.56415770609319,67.48853046594982,68.66666666666667
2019-01-01,BWA,26.51,8.475422427035332,70.20276497695852,77.66666666666667
2019-04-01,BWA,22.45,18.11935483870968,66.00573476702509,28.066666666666663
2019-07-01,BWA,16.98,23.525089605734767,62.93942652329749,29.36666666666667
2019-10-01,BWA,25.44,15.47347670250896,69.24408602150538,55.73333333333333
2020-01-01,BWA,26.66,8.450129773822766,69.75046347793845,85.46666666666665
2020-04-01,BWA,22.64,16.76845878136201,62.81146953405018,64.10000000000001
2020-07-01,BWA,17.09,24.58817204301075,64.13082437275986,5.3
2020-10-01,BWA,25.58,15.144802867383511,66.83405017921147,38.9
2021-01-01,BWA,26.74,8.248463901689709,69.61981566820276,97.86666666666667
2021-04-01,BWA,22.6,16.47347670250896,67.96917562724015,62.36666666666667
2021-07-01,BWA,16.96,24.50035842293907,60.517921146953405,22.9
2021-10-01,BWA,25.34,13.514336917562725,70.0146953405018,65.86666666666667
2022-01-01,BWA,26.46,6.649385560675884,69.68817204301075,73.13333333333334
2022-04-01,BWA,22.61,17.54121863799283,67.17885304659498,45.833333333333336
2022-07-01,BWA,17.21,24.85555555555555,59.45304659498208,36.53333333333333
2022-10-01,BWA,25.61,14.849820788530463,68.09139784946235,37.266666666666666
2023-01-01,BWA,26.57,8.930491551459292,72.18894009216591,76.33333333333333
2023-04-01,BWA,22.48,16.272043010752686,72.81505376344086,64.66666666666667
2023-07-01,BWA,17.22,24.968817204301075,59.33763440860215,29.133333333333336
2023-10-01,BWA,25.74,15.349820788530463,68.77419354838709,141.86666666666667
2024-01-01,BWA,27.15,9.42491657397108,71.02892102335929,65.7
2024-04-01,BWA,22.81,18.25663082437276,65.27419354838709,42.06666666666667
2024-07-01,BWA,17.38,25.138709677419353,61.07777777777778,38.1
2024-10-01,BWA,25.83,13.56415770609319,67.48853046594982,68.66666666666667
2019-01-01,CAF,26.94,8.475422427035332,70.20276497695852,77.66666666666667
2019-04-01,CAF,28.32,18.11935483870968,66.00573476702509,28.066666666666663
2019-07-01,CAF,25.64,23.525089605734767,62.93942652329749,29.36666666666667
2019-10-01,CAF,25.86,15.47347670250896,69.24408602150538,55.73333333333333
2020-01-01,CAF,27.43,8.450129773822766,69.75046347793845,85.46666666666665
2020-04-01,CAF,28.59,16.76845878136201,62.81146953405018,64.10000000000001
2020-07-01,CAF,25.79,24.58817204301075,64.13082437275986,5.3
2020-10-01,CAF,25.76,15.144802867383511,66.83405017921147,38.9
2021-01-01,CAF,27.14,8.248463901689709,69.61981566820276,97.86666666666667
2021-04-01,CAF,28.44,16.47347670250896,67.96917562724015,62.36666666666667
2021-07-01,CAF,25.55,24.50035842293907,60.517921146953405,22.9
2021-10-01,CAF,25.77,13.514336917562725,70.0146953405018,65.86666666666667
2022-01-01,CAF,27.2,6.649385560675884,69.68817204301075,73.13333333333334
2022-04-01,CAF,28.23,17.54121863799283,67.17885304659498,45.833333333333336
2022-07-01,CAF,25.53,24.85555555555555,59.45304659498208,36.53333333333333
2022-10-01,CAF,25.7,14.849820788530463,68.09139784946235,37.266666666666666
2023-01-01,CAF,27.03,8.930491551459292,72.18894009216591,76.33333333333333
2023-04-01,CAF,28.47,16.272043010752686,72.81505376344086,64.66666666666667
2023-07-01,CAF,25.77,24.968817204301075,59.33763440860215,29.133333333333336
2023-10-01,CAF,26.0,15.349820788530463,68.77419354838709,141.86666666666667
2024-01-01,CAF,27.43,9.42491657397108,71.02892102335929,65.7
2024-04-01,CAF,28.8,18.25663082437276,65.27419354838709,42.06666666666667
2024-07-01,CAF,25.9,25.138709677419353,61.07777777777778,38.1
2024-10-01,CAF,26.15,13.56415770609319,67.48853046594982,68.66666666666667
2019-01-01,CIV,27.23,8.475422427035332,70.20276497695852,77.66666666666667
2019-04-01,CIV,28.65,18.11935483870968,66.00573476702509,28.066666666666663
2019-07-01,CIV,26.13,23.525089605734767,62.93942652329749,29.36666666666667
2019-10-01,CIV,26.77,15.47347670250896,69.24408602150538,55.73333333333333
2020-01-01,CIV,27.69,8.450129773822766,69.75046347793845,85.46666666666665
2020-04-01,CIV,28.93,16.76845878136201,62.81146953405018,64.10000000000001
2020-07-01,CIV,26.23,24.58817204301075,64.13082437275986,5.3
2020-10-01,CIV,26.77,15.144802867383511,66.83405017921147,38.9
2021-01-01,CIV,27.5,8.248463901689709,69.61981566820276,97.86666666666667
2021-04-01,CIV,28.84,16.47347670250896,67.96917562724015,62.36666666666667
2021-07-01,CIV,26.12,24.50035842293907,60.517921146953405,22.9
2021-10-01,CIV,26.68,13.514336917562725,70.0146953405018,65.86666666666667
2022-01-01,CIV,27.39,6.649385560675884,69.68817204301075,73.13333333333334
2022-04-01,CIV,28.77,17.54121863799283,67.17885304659498,45.833333333333336
2022-07-01,CIV,26.11,24.85555555555555,59.45304659498208,36.53333333333333
2022-10-01,CIV,26.7,14.849820788530463,68.09139784946235,37.266666666666666
2023-01-01,CIV,27.5,8.930491551459292,72.18894009216591,76.33333333333333
2023-04-01,CIV,28.79,16.272043010752686,72.81505376344086,64.66666666666667
2023-07-01,CIV,26.25,24.968817204301075,59.33763440860215,29.133333333333336
2023-10-01,CIV,26.81,15.349820788530463,68.77419354838709,141.86666666666667
2024-01-01,CIV,27.79,9.42491657397108,71.02892102335929,65.7
2024-04-01,CIV,29.04,18.25663082437276,65.27419354838709,42.06666666666667
2024-07-01,CIV,26.33,25.138709677419353,61.07777777777778,38.1
2024-10-01,CIV,26.96,13.56415770609319,67.48853046594982,68.66666666666667
2019-01-01,CMR,25.37,8.475422427035332,70.20276497695852,77.66666666666667
2019-04-01,CMR,26.86,18.11935483870968,66.00573476702509,28.066666666666663
2019-07-01,CMR,24.46,23.525089605734767,62.93942652329749,29.36666666666667
2019-10-01,CMR,24.81,15.47347670250896,69.24408602150538,55.73333333333333
2020-01-01,CMR,25.71,8.450129773822766,69.75046347793845,85.46666666666665
2020-04-01,CMR,27.07,16.76845878136201,62.81146953405018,64.10000000000001
2020-07-01,CMR,24.64,24.58817204301075,64.13082437275986,5.3
2020-10-01,CMR,24.85,15.144802867383511,66.83405017921147,38.9
2021-01-01,CMR,25.53,8.248463901689709,69.61981566820276,97.86666666666667
2021-04-01,CMR,27.0,16.47347670250896,67.96917562724015,62.36666666666667
2021-07-01,CMR,24.47,24.50035842293907,60.517921146953405,22.9
2021-10-01,CMR,24.81,13.514336917562725,70.0146953405018,65.86666666666667
2022-01-01,CMR,25.53,6.649385560675884,69.68817204301075,73.13333333333334
2022-04-01,CMR,26.79,17.54121863799283,67.17885304659498,45.833333333333336
2022-07-01,CMR,24.47,24.85555555555555,59.45304659498208,36.53333333333333
2022-10-01,CMR,24.79,14.849820788530463,68.09139784946235,37.266666666666666
2023-01-01,CMR,25.43,8.930491551459292,72.18894009216591,76.33333333333333
2023-04-01,CMR,26.97,16.272043010752686,72.81505376344086,64.66666666666667
2023-07-01,CMR,24.63,24.968817204301075,59.33763440860215,29.133333333333336
2023-10-01,CMR,24.97,15.349820788530463,68.77419354838709,141.86666666666667
2024-01-01,CMR,25.82,9.42491657397108,71.02892102335929,65.7
2024-04-01,CMR,27.2,18.25663082437276,65.27419354838709,42.06666666666667
2024-07-01,CMR,24.73,25.138709677419353,61.07777777777778,38.1
2024-10-01,CMR,25.08,13.56415770609319,67.48853046594982,68.66666666666667
2019-01-01,COD,24.9,8.475422427035332,70.20276497695852,77.66666666666667
2019-04-01,COD,25.37,18.11935483870968,66.00573476702509,28.066666666666663
2019-07-01,COD,24.9,23.525089605734767,62.93942652329749,29.36666666666667
2019-10-01,COD,24.97,15.47347670250896,69.24408602150538,55.73333333333333
2020-01-01,COD,25.12,8.450129773822766,69.75046347793845,85.46666666666665
2020-04-01,COD,25.57,16.76845878136201,62.81146953405018,64.10000000000001
2020-07-01,COD,25.02,24.58817204301075,64.13082437275986,5.3
2020-10-01,COD,24.86,15.144802867383511,66.83405017921147,38.9
2021-01-01,COD,24.98,8.248463901689709,69.61981566820276,97.86666666666667
2021-04-01,COD,25.55,16.47347670250896,67.96917562724015,62.36666666666667
2021-07-01,COD,24.88,24.50035842293907,60.517921146953405,22.9
2021-10-01,COD,24.85,13.514336917562725,70.0146953405018,65.86666666666667
2022-01-01,COD,24.96,6.649385560675884,69.68817204301075,73.13333333333334
2022-04-01,COD,25.39,17.54121863799283,67.17885304659498,45.833333333333336
2022-07-01,COD,24.94,24.85555555555555,59.45304659498208,36.53333333333333
2022-10-01,COD,24.82,14.849820788530463,68.09139784946235,37.266666666666666
2023-01-01,COD,24.85,8.930491551459292,72.18894009216591,76.33333333333333
2023-04-01,COD,25.4,16.272043010752686,72.81505376344086,64.66666666666667
2023-07-01,COD,25.03,24.968817204301075,59.33763440860215,29.133333333333336
2023-10-01,COD,25.14,15.349820788530463,68.77419354838709,141.86666666666667
2024-01-01,COD,25.23,9.42491657397108,71.02892102335929,65.7
2024-04-01,COD,25.74,18.25663082437276,65.27419354838709,42.06666666666667
2024-07-01,COD,25.22,25.138709677419353,61.07777777777778,38.1
2024-10-01,COD,25.18,13.56415770609319,67.48853046594982,68.66666666666667
2019-01-01,COG,25.92,8.475422427035332,70.20276497695852,77.66666666666667
2019-04-01,COG,26.44,18.11935483870968,66.00573476702509,28.066666666666663
2019-07-01,COG,24.76,23.525089605734767,62.93942652329749,29.36666666666667
2019-10-01,COG,25.49,15.47347670250896,69.24408602150538,55.73333333333333
2020-01-01,COG,26.21,8.450129773822766,69.75046347793845,85.46666666666665
2020-04-01,COG,26.67,16.76845878136201,62.81146953405018,64.10000000000001
2020-07-01,COG,24.89,24.58817204301075,64.13082437275986,5.3
2020-10-01,COG,25.43,15.144802867383511,66.83405017921147,38.9
2021-01-01,COG,26.06,8.248463901689709,69.61981566820276,97.86666666666667
2021-04-01,COG,26.64,16.47347670250896,67.96917562724015,62.36666666666667
2021-07-01,COG,24.75,24.50035842293907,60.517921146953405,22.9
2021-10-01,COG,25.38,13.514336917562725,70.0146953405018,65.86666666666667
2022-01-01,COG,26.0,6.649385560675884,69.68817204301075,73.13333333333334
2022-04-01,COG,26.41,17.54121863799283,67.17885304659498,45.833333333333336
2022-07-01,COG,24.84,24.85555555555555,59.45304659498208,36.53333333333333
2022-10-01,COG,25.38,14.849820788530463,68.09139784946235,37.266666666666666
2023-01-01,COG,25.95,8.930491551459292,72.18894009216591,76.33333333333333
2023-04-01,COG,26.49,16.272043010752686,72.81505376344086,64.66666666666667
2023-07-01,COG,24.92,24.968817204301075,59.33763440860215,29.133333333333336
2023-10-01,COG,25.61,15.349820788530463,68.77419354838709,141.86666666666667
2024-01-01,COG,26.27,9.42491657397108,71.02892102335929,65.7
2024-04-01,COG,26.77,18.25663082437276,65.27419354838709,42.06666666666667
2024-07-01,COG,25.13,25.138709677419353,61.07777777777778,38.1
2024-10-01,COG,25.67,13.56415770609319,67.48853046594982,68.66666666666667
2019-01-01,COM,26.73,8.475422427035332,70.20276497695852,77.66666666666667
2019-04-01,COM,26.56,18.11935483870968,66.00573476702509,28.066666666666663
2019-07-01,COM,24.05,23.525089605734767,62.93942652329749,29.36666666666667
2019-10-01,COM,25.16,15.47347670250896,69.24408602150538,55.73333333333333
2020-01-01,COM,26.82,8.450129773822766,69.75046347793845,85.46666666666665
2020-04-01,COM,26.62,16.76845878136201,62.81146953405018,64.10000000000001
2020-07-01,COM,24.29,24.58817204301075,64.13082437275986,5.3
2020-10-01,COM,25.16,15.144802867383511,66.83405017921147,38.9
2021-01-01,COM,26.81,8.248463901689709,69.61981566820276,97.86666666666667
2021-04-01,COM,26.55,16.47347670250896,67.96917562724015,62.36666666666667
2021-07-01,COM,24.21,24.50035842293907,60.517921146953405,22.9
2021-10-01,COM,25.02,13.514336917562725,70.0146953405018,65.86666666666667
2022-01-01,COM,26.72,6.649385560675884,69.68817204301075,73.13333333333334
2022-04-01,COM,26.49,17.54121863799283,67.17885304659498,45.833333333333336
2022-07-01,COM,24.15,24.85555555555555,59.45304659498208,36.53333333333333
2022-10-01,COM,25.19,14.849820788530463,68.09139784946235,37.266666666666666
2023-01-01,COM,26.72,8.930491551459292,72.18894009216591,76.33333333333333
2023-04-01,COM,26.6,16.272043010752686,72.81505376344086,64.66666666666667
2023-07-01,COM,24.39,24.968817204301075,59.33763440860215,29.133333333333336
2023-10-01,COM,25.23,15.349820788530463,68.77419354838709,141.86666666666667
